admin_level,name,name1,name2,name3,x_coord,y_coord,adm4_name,adm4_name1,adm4_name2,adm4_name3,adm4_pcode,adm3_name,adm3_name1,adm3_name2,adm3_name3,adm3_pcode,adm2_name,adm2_name1,adm2_name2,adm2_name3,adm2_pcode,adm1_name,adm1_name1,adm1_name2,adm1_name3,adm1_pcode,adm0_name,adm0_name1,adm0_name2,adm0_name3,adm0_pcode,valid_on,valid_to,version,lang,lang1,lang2,lang3,geometry_wkt
4,Megrine Superieure,مقرين العليا,,,10.25184874,36.77583731,Megrine Superieure,مقرين العليا,,,TN135951,Mégrine,مقرين,,,TN1359,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.251848739000025 36.775837310999975)
4,Megrine Riadh,مقرين الرياض,,,10.22326114,36.77046329,Megrine Riadh,مقرين الرياض,,,TN135952,Mégrine,مقرين,,,TN1359,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.22326114499998 36.77046328900002)
4,Jawhara,جوهرة,,,10.22015185,36.7786472,Jawhara,جوهرة,,,TN135953,Mégrine,مقرين,,,TN1359,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.220151846000022 36.77864719600001)
4,Menzel Mabrouk,منزل مبروك,,,10.23257415,36.77630996,Menzel Mabrouk,منزل مبروك,,,TN135954,Mégrine,مقرين,,,TN1359,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.232574151999984 36.77630995999999)
4,Megrine Chaker,مقرين شاكر,,,10.23923834,36.78078238,Megrine Chaker,مقرين شاكر,,,TN135955,Mégrine,مقرين,,,TN1359,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.239238344 36.780782381999984)
4,Megrine Chaker (2),مقرين شاكر2,,,10.22750686,36.78274668,Megrine Chaker (2),مقرين شاكر2,,,TN135956,Mégrine,مقرين,,,TN1359,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.227506862999974 36.78274668400002)
4,Sidi Rezig,سيدي رزيق,,,10.24857717,36.76361928,Sidi Rezig,سيدي رزيق,,,TN135957,Mégrine,مقرين,,,TN1359,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.248577173000001 36.76361927900001)
4,Sidi Rezig (2),سيدي رزيق 2,,,10.2388118,36.76222993,Sidi Rezig (2),سيدي رزيق 2,,,TN135958,Mégrine,مقرين,,,TN1359,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.238811802999976 36.762229925999975)
4,Mohamedia,المحمدية,,,10.14644394,36.67475086,Mohamedia,المحمدية,,,TN136051,M'Hamdia,المحمدية,,,TN1360,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.146443939999983 36.67475086000002)
4,Mongi Selim,المنجي سليم,,,10.15087749,36.69078051,Mongi Selim,المنجي سليم,,,TN136052,M'Hamdia,المحمدية,,,TN1360,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.150877486000013 36.690780510000025)
4,Cite Es-Saada,حي السعادة,,,10.16398614,36.65575823,Cite Es-Saada,حي السعادة,,,TN136053,M'Hamdia,المحمدية,,,TN1360,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.163986138999974 36.65575823099999)
4,Cite El Nassim,حي النسيم,,,10.18168455,36.67366532,Cite El Nassim,حي النسيم,,,TN136054,M'Hamdia,المحمدية,,,TN1360,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.181684551999979 36.67366531900001)
4,Sidi Frej,سيدي فرج,,,10.09548984,36.64530469,Sidi Frej,سيدي فرج,,,TN136055,M'Hamdia,المحمدية,,,TN1360,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.095489837999992 36.64530468800001)
4,Fouchana,فوشانة,,,10.17247775,36.69470867,Fouchana,فوشانة,,,TN136151,Fouchana,فوشانة,,,TN1361,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.172477747000016 36.694708671)
4,Cite El Mostakbel,حي المستقبل,,,10.15871846,36.69624304,Cite El Mostakbel,حي المستقبل,,,TN136152,Fouchana,فوشانة,,,TN1361,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.158718459 36.69624303799998)
4,El Hidhab,الهضاب,,,10.18049154,36.70373128,El Hidhab,الهضاب,,,TN136153,Fouchana,فوشانة,,,TN1361,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.180491534999987 36.70373128199998)
4,El Mghira,المغيرة,,,10.15609085,36.72115029,El Mghira,المغيرة,,,TN136154,Fouchana,فوشانة,,,TN1361,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.156090855000002 36.72115029399998)
4,Naassen,نعسان,,,10.23534346,36.69710922,Naassen,نعسان,,,TN136155,Fouchana,فوشانة,,,TN1361,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.235343458999978 36.69710921799998)
4,Chebeda,شبدّة,,,10.21830363,36.67350082,Chebeda,شبدّة,,,TN136156,Fouchana,فوشانة,,,TN1361,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.218303633999994 36.67350082299998)
4,Douar Elhouch,دوار الحوش,,,10.22639722,36.68413409,Douar Elhouch,دوار الحوش,,,TN136157,Fouchana,فوشانة,,,TN1361,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.226397223999982 36.684134094)
4,Mornag,مرناق,,,10.29794079,36.66721303,Mornag,مرناق,,,TN136251,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.297940787000016 36.667213027)
4,Mornag Ouest,مرناق الغربية,,,10.2849312,36.66386866,Mornag Ouest,مرناق الغربية,,,TN136252,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.284931201999996 36.66386865700002)
4,Khelidia,الخليلدية,,,10.15499788,36.62673485,Khelidia,الخليلدية,,,TN136253,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.154997875999982 36.62673485200003)
4,Ez-Zaouia,الزاوية,,,10.27309705,36.70586959,Ez-Zaouia,الزاوية,,,TN136254,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.273097048000011 36.705869586999995)
4,Djebel Ressas,جبل الرصاص,,,10.33016771,36.60315426,Djebel Ressas,جبل الرصاص,,,TN136255,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.330167710000012 36.60315425800002)
4,Sidi Salem El Garsi,سيدي سالم القارصي,,,10.30489395,36.49460492,Sidi Salem El Garsi,سيدي سالم القارصي,,,TN136256,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.304893951999986 36.49460491899998)
4,Kabouti,الكبوطي,,,10.32832218,36.56241464,Kabouti,الكبوطي,,,TN136257,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.328322177000018 36.56241463600003)
4,Ain Rekad,عين رقاد,,,10.22580274,36.53003376,Ain Rekad,عين رقاد,,,TN136258,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.22580274500001 36.53003375899999)
4,El Gounna,القنة,,,10.18947899,36.5633484,El Gounna,القنة,,,TN136259,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.189478988000019 36.56334840400001)
4,Sidi Saad,سيدي سعد,,,10.24921124,36.67557914,Sidi Saad,سيدي سعد,,,TN136260,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.249211245000026 36.675579141000014)
4,Essalem,السلام,,,10.23377145,36.61968546,Essalem,السلام,,,TN136261,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.233771449000017 36.61968546000003)
4,Errisala,الرسالة,,,10.33805188,36.66276079,Errisala,الرسالة,,,TN136262,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.338051876000009 36.662760788000014)
4,Oudna,أوذنة,,,10.18214428,36.60005327,Oudna,أوذنة,,,TN136263,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.182144279999989 36.600053273000015)
4,El Kessibi,القصيبي,,,10.27564457,36.59464681,El Kessibi,القصيبي,,,TN136264,Mornag,مرناق,,,TN1362,Ben Arous,بن عروس,,,TN13,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.275644568000018 36.594646807000004)
4,Manouba,منوبة,,,10.09174526,36.8131516,Manouba,منوبة,,,TN145151,Manouba,منوبة,,,TN1451,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.091745263000007 36.81315159600001)
4,Manouba Centre,منوبة الوسطى,,,10.10251569,36.80804641,Manouba Centre,منوبة الوسطى,,,TN145152,Manouba,منوبة,,,TN1451,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.102515690000018 36.808046408999985)
4,Sidi Amor,سيدي عمر,,,10.07325696,36.81018003,Sidi Amor,سيدي عمر,,,TN145153,Manouba,منوبة,,,TN1451,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.073256958000002 36.81018003499997)
4,Den-Den,الدندان,,,10.11307348,36.80533397,Den-Den,الدندان,,,TN145154,Manouba,منوبة,,,TN1451,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.113073482999994 36.80533397099998)
4,Ksar-Said,قصر سعيد,,,10.11081,36.81666397,Ksar-Said,قصر سعيد,,,TN145155,Manouba,منوبة,,,TN1451,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.11080999799998 36.816663973999994)
4,Den-Den Sud,الدندان الجنوبي,,,10.11161305,36.79956449,Den-Den Sud,الدندان الجنوبي,,,TN145156,Manouba,منوبة,,,TN1451,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.111613051000006 36.79956448799999)
4,Douar Hicher,دوار هيشر,,,10.09695495,36.82161245,Douar Hicher,دوار هيشر,,,TN145251,Douar Hicher,دوار هيشر,,,TN1452,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.096954955000001 36.82161245200001)
4,Khaled Ibn El Oualid,خالد بن الوليد,,,10.08219745,36.82673507,Khaled Ibn El Oualid,خالد بن الوليد,,,TN145252,Douar Hicher,دوار هيشر,,,TN1452,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.082197453999981 36.82673507300001)
4,Cite Er-Riadh,حي الرياض,,,10.07298921,36.82601871,Cite Er-Riadh,حي الرياض,,,TN145253,Douar Hicher,دوار هيشر,,,TN1452,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.072989204999999 36.82601870799999)
4,Cite Ennassim,حي النسيم,,,10.09162489,36.83011679,Cite Ennassim,حي النسيم,,,TN145254,Douar Hicher,دوار هيشر,,,TN1452,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.091624892000027 36.830116788)
4,Cite Ech-Chabeb,حي الشباب,,,10.08048883,36.84292779,Cite Ech-Chabeb,حي الشباب,,,TN145255,Douar Hicher,دوار هيشر,,,TN1452,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.080488826000021 36.84292779399999)
4,Oued Ellil,وادي الليل,,,10.04022431,36.83253622,Oued Ellil,وادي الليل,,,TN145351,Oued Ellil,وادي الليل,,,TN1453,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.040224314 36.83253622400002)
4,Es Saida,السعيدة,,,9.97331773,36.82189684,Es Saida,السعيدة,,,TN145352,Oued Ellil,وادي الليل,,,TN1453,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.973317731000009 36.82189683799999)
4,Er Riadh,الرياض,,,9.99058879,36.82526665,Er Riadh,الرياض,,,TN145353,Oued Ellil,وادي الليل,,,TN1453,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.990588794000018 36.82526664699998)
4,Cite El Ouerd,حي الورد,,,10.00934386,36.84403196,Cite El Ouerd,حي الورد,,,TN145354,Oued Ellil,وادي الليل,,,TN1453,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.009343858000022 36.844031961999974)
4,Ennajet,النجاة,,,10.05361416,36.85311837,Ennajet,النجاة,,,TN145355,Oued Ellil,وادي الليل,,,TN1453,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.05361415599998 36.85311837199998)
4,Sanhaja,صنهاجة,,,10.02417067,36.81163507,Sanhaja,صنهاجة,,,TN145356,Oued Ellil,وادي الليل,,,TN1453,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.024170674000004 36.81163507000002)
4,El Kobbaa,القباعة,,,10.06023932,36.82086281,El Kobbaa,القباعة,,,TN145357,Oued Ellil,وادي الليل,,,TN1453,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.06023931499999 36.82086281400001)
4,Mornaguia,المرناقية,,,10.01255562,36.77077916,Mornaguia,المرناقية,,,TN145451,Mornaguia,المرناقية,,,TN1454,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.01255562099999 36.77077915900003)
4,20 Mars,20مارس,,,9.99503471,36.76152129,20 Mars,20مارس,,,TN145452,Mornaguia,المرناقية,,,TN1454,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.995034705000023 36.76152129000002)
4,Bouragba,بورقبة,,,10.02392311,36.73272875,Bouragba,بورقبة,,,TN145453,Mornaguia,المرناقية,,,TN1454,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.023923113000023 36.732728752000014)
4,El Fejja,الفجة,,,9.96593716,36.6494269,El Fejja,الفجة,,,TN145454,Mornaguia,المرناقية,,,TN1454,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.965937155999995 36.64942689600002)
4,Sidi Ali El Hattab,سيدي علي الحطاب,,,9.97712139,36.74615748,Sidi Ali El Hattab,سيدي علي الحطاب,,,TN145455,Mornaguia,المرناقية,,,TN1454,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.977121391000026 36.746157477999986)
4,Hmaiem,حميم,,,10.04939165,36.67480382,Hmaiem,حميم,,,TN145456,Mornaguia,المرناقية,,,TN1454,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.049391646999993 36.67480381799999)
4,El Bassatine,البساتين,,,9.92445528,36.76218049,El Bassatine,البساتين,,,TN145457,Mornaguia,المرناقية,,,TN1454,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.924455281999997 36.76218048599998)
4,Mornaguia Nord,المرناقية الشمالية,,,10.02471826,36.7544,Mornaguia Nord,المرناقية الشمالية,,,TN145458,Mornaguia,المرناقية,,,TN1454,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.024718260999975 36.75440000100002)
4,Borj El Amri,برج العامري,,,9.88589477,36.73024029,Borj El Amri,برج العامري,,,TN145551,Borj El Amri,برج العامري,,,TN1455,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.885894769000004 36.730240294)
4,Menzel Habib,منزل الحبيب,,,9.87312517,36.64317571,Menzel Habib,منزل الحبيب,,,TN145552,Borj El Amri,برج العامري,,,TN1455,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.873125168000001 36.64317570999998)
4,Borj Ennour,برج النور,,,9.80290031,36.69158813,Borj Ennour,برج النور,,,TN145553,Borj El Amri,برج العامري,,,TN1455,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.80290031200002 36.69158812799998)
4,El Moussadine,المساعدين,,,9.83825816,36.7029372,El Moussadine,المساعدين,,,TN145554,Borj El Amri,برج العامري,,,TN1455,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.83825816000001 36.70293719699998)
4,Djedaida,الجديدة,,,9.90616748,36.84490228,Djedaida,الجديدة,,,TN145651,Jedaida,الجديدة,,,TN1456,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.906167482 36.84490228499999)
4,Djedaida Hached,الجديدة حشاد,,,9.89192814,36.86721334,Djedaida Hached,الجديدة حشاد,,,TN145652,Jedaida,الجديدة,,,TN1456,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.891928135 36.867213342000014)
4,Chaouat,شواط,,,9.94335706,36.90626165,Chaouat,شواط,,,TN145653,Jedaida,الجديدة,,,TN1456,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.943357062000018 36.90626165100002)
4,El Mansoura,المنصورة,,,9.8999681,36.78597462,El Mansoura,المنصورة,,,TN145654,Jedaida,الجديدة,,,TN1456,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.899968101000013 36.785974622000026)
4,Ez-Zahra,الزاهرة,,,9.91475199,36.82541568,Ez-Zahra,الزاهرة,,,TN145655,Jedaida,الجديدة,,,TN1456,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.914751992999982 36.82541568099998)
4,El Habibia,الحبيبية,,,9.95738825,36.81062162,El Habibia,الحبيبية,,,TN145656,Jedaida,الجديدة,,,TN1456,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.957388245000004 36.810621620000006)
4,Tebourba,طبربة,,,9.85901027,36.82225723,Tebourba,طبربة,,,TN145751,Tebourba,طبربة,,,TN1457,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.859010265999984 36.82225722700002)
4,El Ansarine,الانصارين,,,9.69286092,36.81410463,El Ansarine,الانصارين,,,TN145752,Tebourba,طبربة,,,TN1457,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.692860922000023 36.81410463200001)
4,Edkhila,الدخيلة,,,9.69960358,36.86752763,Edkhila,الدخيلة,,,TN145753,Tebourba,طبربة,,,TN1457,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.699603583999988 36.867527627000015)
4,El Mellaha,الملاحة,,,9.60946828,36.82073379,El Mellaha,الملاحة,,,TN145754,Tebourba,طبربة,,,TN1457,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.609468277000019 36.82073379299999)
4,Banlieue De Tebourba,أحواز طبربة,,,9.82144316,36.83041553,Banlieue De Tebourba,أحواز طبربة,,,TN145755,Tebourba,طبربة,,,TN1457,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.82144316099999 36.830415534)
4,Er-Raja,الرجاء,,,9.85468903,36.84910919,Er-Raja,الرجاء,,,TN145756,Tebourba,طبربة,,,TN1457,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.854689034999979 36.84910918999998)
4,Ech-Chouigui,الشويقي,,,9.81906715,36.89598011,Ech-Chouigui,الشويقي,,,TN145757,Tebourba,طبربة,,,TN1457,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.819067153999981 36.89598010999998)
4,El Battane,البطان,,,9.82183724,36.7986603,El Battane,البطان,,,TN145851,El Battan,البطان,,,TN1458,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.821837236000022 36.798660299999995)
4,Borj Ettoumi,برج التومي,,,9.71167193,36.75835349,Borj Ettoumi,برج التومي,,,TN145852,El Battan,البطان,,,TN1458,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.711671930000023 36.75835349099998)
4,Mehrine,المهرين,,,9.80573156,36.76522862,Mehrine,المهرين,,,TN145853,El Battan,البطان,,,TN1458,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.805731560000027 36.765228621000006)
4,El Aroussia,العروسية,,,9.74518821,36.79179662,El Aroussia,العروسية,,,TN145854,El Battan,البطان,,,TN1458,Manubah,منوبة,,,TN14,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.745188208000002 36.791796619000024)
4,El Asouak,الأسواق,,,10.73362503,36.45784465,El Asouak,الأسواق,,,TN155151,Nabeul,نابل,,,TN1551,Nabeul,نابل,,,TN15,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.733625028999995 36.45784464600001)
4,Ennour,النور,,,10.71548581,36.47550977,Ennour,النور,,,TN155152,Nabeul,نابل,,,TN1551,Nabeul,نابل,,,TN15,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.715485811999997 36.475509767000005)
4,Bir Challouf,بئر شلوف,,,10.7066494,36.46553779,Bir Challouf,بئر شلوف,,,TN155153,Nabeul,نابل,,,TN1551,Nabeul,نابل,,,TN15,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.706649400000003 36.46553778600003)
4,Niapolis,نيابوليس,,,10.6999139,36.43981093,Niapolis,نيابوليس,,,TN155154,Nabeul,نابل,,,TN1551,Nabeul,نابل,,,TN15,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.699913905000017 36.43981093399998)
4,El Hadayek,الحدائق,,,10.74173013,36.44962632,El Hadayek,الحدائق,,,TN155155,Nabeul,نابل,,,TN1551,Nabeul,نابل,,,TN15,North East,الشمال الشرقي,,,TN1,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.741730125999993 36.44962632199997)
